Author_id,Name
8656,Ursula Segebrecht
8657,Dave Bowler
8658,Bryan Dray
8659,Giovanni Bandini
8660,Verity Campbell
8661,Virginia Trioli
8662,Phil Kuntz
8663,Nancy Snow
8664,Simon Colvey
8665,Robert M. Eversz
8666,Marianne Wood
8667,Ken Catran
8668,Helen Hodgman
8669,Rene Delorm
8670,Janice Harrell
8671,Joan Elizabeth Lloyd
8672,Susan M. Love
8673,Susan M. Love M.D.
8674,Karen Lindsey
8675,Ann Copeland
8676,Evelyn Rogers
8677,Sonya Birmingham
8678,Katherine Sutcliffe
8679,Kathryn Atwood
8680,Laura Kinsale
8681,Yuri Rubinsky
8682,Ian Wiseman
8683,Marci Shimoff
8684,Car
8685,Mj Rose
8686,Josephine Hart
8687,Elizabeth Dewberry Vaughn
8688,Laura Reese
8689,Barry Gifford
8690,Peter Lawrence
8691,Richard Rosen
8692,Betty Mahmoody
8693,Arnold D. Dunchock
8694,Hans Pfitzinger
8695,Petra Hrabak
8696,Rita Seuß
8697,Grace Gershuny
8698,Deborah L. Martin
8699,Diana Wells
8700,Jacob Ludwig Carl Grimm
8701,Jacob W. Grimm
8702,Wilhelm Gri
8703,Candace Bahouth
8704,Clay Perry
8705,Ippy Patterson
8706,Sara B. Stein
8707,Andrew Stoker
8708,Sasha Williamson
8709,William Warriner
8710,Maryjo Koch
8711,Rene Bergh
8712,Mary Kidd
8713,Alan Watts
8714,Nancy Toder
8715,Sylvia Brownrigg
8716,Charlotte J. Beck
8717,Steve Smith
8718,Alan W. Watts
8719,John Goldstein
8720,Manuela Soares
8721,Celina Spiegel
8722,Christina Buchmann
8723,Monica Furlong
8724,Mark Garland
8725,Elizabeth Lesser
8726,Anya Weinstein
8727,Michael Newton
8728,Jeremy Tambling
8729,Hablot K. Browne
8730,Han Nolan
8731,Michael Kilian
8732,Judith Viorst
8733,Lynn Solotaroff
8734,Ronald Blythe
8735,Harold N.
8736, M.D. Levinson
8737,Martha Manning
8738,Ian Irvine
8739,Leon Garfield
8740,Baz Luhrmann
8741,Craig Pearce
8742,William Sh
8743,Joanna Russ
8744,Dwight Yoakam
8745,Harold Bloomfield M.D.
8746,Sharon Janis
8747,Joy Sikorski
8748,Wu Wei
8749,Ram Dass
8750,Karen Casey
8751,Harpersanfrancisco
8752,Dave Marsh
8753,Steve Hagen
8754,John Bradshaw
8755,Stephen Fender
8756,Gail McMeekin
8757,Marc Gafni
8758,Jon Kabat-Zinn
8759,Michael Toms
8760,Keith Jarrett
8761,Julia
8762,Jeffrey E. Young
8763,Janet S. Klosko
8764,Aaron T. Beck
8765,John Chaffee
8766,Thomas Ayres
8767,Patricia Lynn Reilly
8768,Mark Nepo
8769,John A. Tracy CPA
8770,Christine Westermann
8771,Petru Popescu
8772,Crawford Kilian
8773,Jack Gaver
8774,David Copperfield
8775,William M Thackeray
8776,Harald Hellmann
8777,Norman F. Cantor
8778,Peter Israel
8779,Lesley Hazleton
8780,Keith Haviland
8781,Dina Gray
8782,Ben Salama
8783,Jennifer Niederst
8784,Phillip Giroux
8785,Bob Beckstrom
8786,Lance Walheim
8787,The Edi
8788,Roland E. Larson
8789,Bruce H. Edwards
8790,Robert P. Hostet
8791,Berlitz Guides
8792,Isaac Adamson
8793,Helen Prejean
8794,L.M. Boyd
8795,Brian Freemantle
8796,Mark Arax
8797,Rick Wartzman
8798,Armin A. Brott
8799,Jennifer Ash
8800,Mick Jackson
8801,Pierre Boulle
8802,Timothy Egan
8803,Julie Hecht
8804,John Feinstein
8805,Walter Mercado
8806,PAUL (ED) ATTERBURY
8807,Herman J. Viola
8808,Jan S. Danis
8809,Carolyn J. Margolis
8810,Kenneth Copeland
8811,Gloria Copeland
8812,James F. Dunnigan
8813,Clay Reynolds
8814,Heather MacDonald
8815,Lauren Steinhauer
8816,Laura Miller
8817,Adam Begley
8818,Daniel J. Boorstin
8819,James C. Collins
8820,Jerry I. Porras
8821,Shunryu Suzuki
8822,Trudy Dixon
8823,Richard Baker
8824,Huston Sm
8825,Alice Joyce Davidson
8826,Victoria Marshall
8827,John Weisman
8828,Bill Barnes
8829,Clair Alan Brown
8830,Eric A. Kimmel
8831,Jon Goodell
8832,Kristoffer J. Buquet
8833,Dorit Bader Whiteman
8834,Corey Sandler
8835,Richard Ellis
8836,Jane Fonda
8837,Louise Bates Ames
8838,Frances L. Ilg
8839,Charlotte Brontï¿1/2
8840,Margaret Smith
8841,Moya Costello
8842,Ellen Kushner
8843,Faith Conlon
8844,Ingrid Emerick
8845,Christina Henry De Tes
8846,Darryl Reanney
8847,Louise Fitzhugh
8848,Richard Shenkman
8849,Dion Fortune
8850,Kenneth W. Royce
8851,Boston T. Party
8852,Robert Shea
8853,Robert Anton Wilson
8854,Monica McInerney
8855,Ben Jeapes
8856,Hana Wirth-Nesher
8857,Clifford A. Pickover
8858,Joann Morse
8859,Kerstin Ekman
8860,Marilyn Pappano
8861,Mary Balogh
8862,Hailey North
8863,Karen Anders
8864,Kristin Hardy
8865,Karen Ranney
8866,Candace Camp
8867,Michele Albert
8868,John Roger
8869,PC LEARNING LAB
8870,Kristen Britain
8871,Charles J. Keating
8872,Jane Resh Thomas
8873,Lauren Brooke
8874,Judy Tatchell
8875,L. Moeri
8876,Nicholas Edwards
8877,Janni Lee Simner
8878,Mike Jahn
8879,Gorman
8880,Claire Rudolf Murphy
8881,Mary Jane Auch
8882,Judy Richter
8883,Pam Ryan
8884,Mary Stanton
8885,D. Craig
8886,David Burn
8887,Cecilia Fitzsimons
8888,Judy Alter
8889,Lange Lewis
8890,Alistair Maclean
8891,Francesca Stanfill
8892,Joyce E. Strom-Paikin RN
8893,H. E. Bates
8894,William McGivern
8895,Robert Goddard
8896,Bruce Nicolaysen
8897,C. Peterson
8898,Pricilla Hamilton
8899,Sanders
8900,James Martin
8901,Louis W. Storms IV
8902,Scott J. Peterson (MCSD MCT)
8903,Gary J. Nutt
8904,Wout J Hofman
8905,Janell Cannon
8906,Patricia Polacco
8907,Renee Graef
8908,David Kirk
8909,Robert Nisbet
8910,Sarah Dessen
8911,Brian Gallagher
8912,Thomas H. Cook
8913,Algernon B. Mitford
8914,Linda Piazza
8915,Cynthia Blair
8916,Nicholas Pine
8917,Robert Browning
8918,Rick Beech
8919,Rui Nunes
8920,Rhidian Brook
8921,Steven Millhauser
8922,Eca De Quieros
8923,Lucy Ellmann
8924,Jeremy Narby
8925,Doris R. Meredith
8926,Jay Winik
8927,Johanna Ellsworth
8928,Caroline MacDonald
8929,Tristine Rainer
8930,Anaïs Nin
8931,Darien Cooper
8932,Ken J. Roberts
8933,Joyce Rupp
8934,Jane Pitz
8935,Mark E. Thibodeaux
8936,Claire Cloninger
8937,Evelyn Christenson
8938,Loretta LaRoche
8939,Lyn Holley Doucet
8940,Macrina Wiederkehr
8941,Paula D'Arcy
8942,Brian Harper
8943,Steve  Pieczenik
8944,Charles Mackay
8945,Janine M. Benyus
8946,Cindy Stone
8947,Frances Moore Lappe
8948,Anna Lappé
8949,Eva Hoffman
8950,Declan Kiberd
8951,Desmond Bagley
8952,Lynsay Sands
8953,Robert Kaplow
8954,Kaori Yuki
8955,Nina Olligschläger
8956,Kazushi Hagiwara
8957,Robert Gernhardt
8958,Philipp Rippel
8959,Fatima Igramhan-Parsons
8960,Jacques Vallee
8961,Kristen Stagg
8962,Jesse Lee Kercheval
8963,Ruth Brown
8964,Peter Barrett
8965,Christina Hoff-Sommers
8966,Cal Thomas
8967,Laura C. Schlessinger
8968,Ted Andrews
8969,Bevarly
8970,Suzi Golden
8971,Liz Fielding
8972,Amy Wallace
8973,Laura Scribner Kastner
8974,Jennifer F. Wyatt
8975,Isabel Stanley
8976,James Duncan
8977,Frank McSherry
8978,Charles Waugh
8979,Mart
8980,Michael Levin
8981,Rosemary Wells
8982,Joe Dominguez
8983,Vicki Robin
8984,Elizabeth Pope
8985,John Gilstrap
8986,Stephen Horn
8987,Jack Olsen
8988,Joel Porte
8989,William Poundstone
8990,Sara Donati
8991,Laraine T. Zappert
8992,Christopher M. Byron
8993,Christopher Down
8994,Li
8995,Booth Tarkington
8996,Tim Sandlin
8997,Joseph D. Pistone
8998,Jonathan Baird
8999,Carol M. Allen
9000,Tony Strong
9001,Alistair MacLeod
9002,John Colby
9003,Inigo Surguy
9004,Rudiger Voigt
9005,Jeffrey Haas
9006,R. D. Ginn
9007,Rick Fields
9008,Peggy Taylor
9009,Rex Weyler
9010,Rick Ingrasci
9011,David Breashears
9012,Walter Satterthwait
9013,William Mize
9014,C. J. Box
9015,Peter Moore Smith
9016,Denise Mina
9017,Ron Franscell
9018,Amanda Foreman
9019,David Starkey
9020,Elizabeth Jane Howard
9021,Charles Spencer
9022, Earl Spencer
9023,Nancy Mitford
9024,Nancy Singer
9025,Austin S. Camacho
9026,Gregg Hurwitz
9027,Colin Bateman
9028,Gil Brewer
9029,E. V. Cunningham
9030,Gillian Roberts
9031,Edward Lear
9032,Stuart R. Kaplan
9033,Mike Myers
9034,Sarah Lyddon Morrison
9035,Joshua Halberstam
9036,Bruce Porter
9037,Mark Christensen
9038,MATSURI AKINO
9039,Mari Akino
9040,Kanan
9041,Sakurako Gokurakuin
9042,Ken Akamatsu
9043,Yukito Kishiro
9044,Byron Preiss
9045,Masami Tsuda
9046,Rachel Hawthorne
9047,Mark Kalesniko
9048,Reiko Momochi
9049,Tokyopop
9050,Rei Idumi
9051,Tatsuya Hamazaki
9052,Miwa Ueda
9053,Dan Papia
9054,Beverley Birch
9055,Tony Kerins
9056,Hinako Ashihara
9057,Tomoko Taniguchi
9058,John Burningham
9059,Barrett
9060,Storytime Collection Childrens
9061,Terry Deary
9062,Barbara Allen
9063,Philip Reeve
9064,Dreamworks
9065,Angela Sommer-Bodenburg
9066,Amelie Glienke
9067,Kjartan Poskitt
9068,Chris Fisher
9069,Phil Roxbee-Cox
9070,Sue Hellard
9071,Alan Gibbons
9072,Apsley Cherry Garrard
9073,Anna Wimschneider
9074,Brigitte Walitzek
9075,John S Mill
9076,Michael Sontheimer
9077,Heinrich Von Kleist
9078,Helmut Sembdner
9079,Phyllis D. James
9080,Marcel Reich-Ranicki
9081,Richard Zoozmann
9082,Irma Kurtz
9083,Craig Smith
9084,Knut Krüger
9085,Troy Denning
9086,Philip; Slattery
9087, Joan (editor) Pullman
9088,Joris-Karl Huysmans
9089,Simon Callow
9090,George Chapman
9091,Isabel Alcántara
9092,Sandra Egnolff
9093,Catherine Crowe
9094,Gina Wisker
9095,Deborah Grandinetti
9096,Jarrold Publishing
9097,Alexander Trocchi
9098,Judith Herrin
9099,Roger Highfield
9100,Carlo Fruttero
9101,Franco Lucentini
9102,Richard Taylor
9103,W. E. B. Griffin
9104,Rudolf Steiner
9105,D. Osmond
9106,J. Collis
9107,Carlo A. Michelini
9108,Cate Tiernan
9109,Matilde Olivella Castells
9110,Elizabeth Guzmán
9111,Paloma
9112,Christopher Kendris
9113,And The Language Experts At Berlitz
9114,David A. Van Meter
9115,Kathy Herman
9116,Al Roker
9117,D. J. Donaldson
9118,Michael H. Brown
9119, Sir Doyle
9120,Jeff Coghill
9121,Eugene C. Kennedy
9122,Patricia Sargent
9123,Garson Kanin
9124,Twain
9125,Nathan Pritikin
9126,Al Gore
9127,Lois And Louis Darling
9128,Kay Mills
9129,Susan Sheehan
9130,Edith Deen
9131,Ian St.James
9132,John Buchan
9133,Roz Levine
9134,Enid C. King
9135,Brian Price T
9136,Harper Collins Publishers
9137,R. K. Gordon
9138,Charles S. Carver
9139,Michael F. Scheier
9140,Calvin S. Hall
9141,Vernon J. Nordby
9142,Michael Kanaly
9143,Richard H. Green
9144,Louise Hay
9145,Janet Kagan
9146,Colonel David H. Hackworth
9147,Julie Sherman
9148,Robert Bramson
9149,Michele Hall
9150,Robert Graves
9151,O. Henry
9152,Holly Thompson
9153,Kathleen Givens
9154,Jim Harrison
9155,Aramis Thorn
9156,Nancy Springer
9157,Gilles Perrault
9158,Stephen Knight
9159,Morris L. West
9160,Jean Plaidy
9161,Ethel Barrett
9162,Tracy West
9163,Keith Batcheller
9164,Judith Gould
9165,BH&amp;G Editors
9166,Simone Simmons
9167,Peter J. Heck
9168,Richard Ellmann
9169,T Cooper
9170,Wolfgang Schüssel
9171,Ilon Wikland
9172,Sheri McGregor
9173,Jurek Becker
9174,James Cowan
9175,Maisie Mosco
9176,Stan Rapp
9177,Tom Collins
9178,Hal Rosenbluth
9179,David H. Maister
9180,Eric A. Knudsen
9181,A. Grove Day
9182,Robert B. Miller
9183,Stephen E. Heiman
9184,Tad Tuleja
9185,Michael LeBoeuf
9186,Shiva Naipaul
9187,James B. South
9188,William Irwin
9189,Rob Macgregor
9190,Gregory Benford
9191,Elizabeth Castro
9192,Doris Egan
9193,Martha Wells
9194,Pagan Kennedy
9195,Sherwood Smith
9196,Leonard Maltin
9197,Tomie De Paola
9198,Rising Moon Editors
9199,Don Hewitt
9200,Jill Marie Landis
9201,Hampton Howard
9202,Velda Johnston
9203,Howard Cosell
9204,Peter Bonventre
9205,Sol Stein
9206,Regina Kehn
9207,Heike Schwarzbauer
9208,Rick T
9209,Joe Benitez
9210,Marcia Chen
9211,David
9212,Christopher Roden
9213,Michael Hayden
9214,Rachael Leigh Cook
9215,Giovanni Boccaccio
9216,G. H. McWilliam
9217,Emilio Salgari
9218,Alma Maritano
9219,Luigi Ricci
9220,Christian Gauss
9221,Jack Kornfield
9222,Carr Clifton
9223,Patricia Wentworth
9224,Jack Du Brul
9225,Richard Steinberg
9226,Rick Bundschuh
9227,Penny Jordan
9228,Linda Turner
9229,James P. McGettigan
9230,Jan Rogozinski
9231,Mandy Andress
9232,Jon Ronson
9233,Ron Pretty
9234,W.Gordon Smith
9235,Alethea Hayter
9236,Yukio Mishima
9237,Kathleen Sky
9238,Sondra Marshak
9239,Myrna Culbreath
9240,Kij Johnson
9241,Kelly Freas
9242,Tom Kidd
9243,Karen Rispin
9244,Eric W. Weisstein
9245,Albert Ellis
9246,Robert A. Harper
9247,Melvin Powers
9248,Edgar Evans Cayce
9249,Henry Reed
9250,Herbert B. Puryear
9251,Richard I. Abrams
9252,S
9253,L. Perry Wilbur
9254,Webster Kuswa
9255,Jerry O'Brien
9256,Jane Roberts
9257,Donald Thompson
9258,Phil Donahue &amp; Co.
9259,Dr. Gene Brewer
9260,John Schilb
9261,Elizabeth A. Flynn
9262,John Clifford
9263,Jeff Reid
9264,Lawrence M. Krauss
9265,Pierre Gripari
9266,Chris Kitch
9267,Caroline Myss
9268,Pociao
9269,Udo Breger
9270,B. Kliban
9271,Aritha Van Herk
9272,Frances Itani
9273,Karen Dudley
9274,Jamie Bastedo
9275,Alfonso Ortiz
9276,Alfons
9277,John R. Dann
9278,Martin Edic
9279,Modris Eksteins
9280,Linnea Due
9281,Charlene Spretnak
9282,Michel Tremblay
9283,John Van Burek
9284,Bill Glassco
9285,David Fennario
9286,Holley Rubinsky
9287,Barbara Robinson
9288,Robert Hass
9289,Edward Bellamy
9290,Gregory Howard Williams
9291,Elaine Camp
9292,Naomi Horton
9293,Browning
9294,Edith St. George
9295,Gousha
9296,Carol Norris
9297,Dorothy Ann Bernard
9298,Elizabeth August
9299,Tim F. LaHaye
9300,Dorothy Sayer
9301,Terris McMahan Grimes
9302,Katherine Kurtz
9303,Richard Miniter
9304,John Cheever
9305,Catherine Cookson
9306,Pamela Morsi
9307,E. Fuller Torrey
9308,Imraan Coovadia
9309,Paul Preuss
9310,Marlo Thomas
9311,Friends
9312,Richard Lischer
9313,Robert Hellenga
9314,Campbell Soup Company
9315,Nancy Bell
9316,Liz Neporent
9317,Suzanne Schlosberg
9318,Doug Lipman
9319,Jack Prelutsky
9320,Marilyn Hafner
9321,Ed Rose
9322,Harlynne Geisler
9323,Jennifer Justice
9324,Susan Wilson
9325,Valerie Marsh
9326,Patrick K. Luzadder
9327,Margaret Read MacDonald
9328,Paul Aurandt
9329,Pleasant DeSpain
9330,David Heflick
9331,Patrick Fraley
9332,Michael Harrison
9333,Christopher Stuart-Clark
9334,Loung Ung
9335,Nellie Bly
9336,A.J. Jacobs
9337,Thomas Norton
9338,Stephen C. Lundin
9339,Harry Paul
9340,John Christensen
9341,Lynn Abbey
9342,Dave Duncan
9343,Murry
9344,Michael Jensen
9345,Charles Causely
9346,M. E. Bradford
9347,Russell Kirk
9348,Allen Klein
9349,Robert H. Bork
9350,Thomas L. Friedman
9351,Molière
9352,Jean Sasson
9353,Andrew Sanders
9354,Patricia Crick
9355,Geoffrey Moore
9356,Mrs. Mary Rowlandson
9357,Mary Rowlandson
9358,Jon Katz
9359,Brigitta Restorff
9360,Effie Leland Wilder
9361,Laurie Allen Klein
9362,Shauna Singh Baldwin
9363,Venerable Henepola Gunaratana
9364,Barbara Quick
9365,Lori Reid
9366,Bee Willey
9367,Irene Radford
9368,Brian Froud
9369,Jessica Macbeth
9370,Naomi Kritzer
9371,Karleen Koen
9372,Ann Chamberlin
9373,Patrick Dunleavy
9374,Randy Moravec
9375,Kate Thompson
9376,Rosalind M. Greenberg
9377,John Nunneley
9378,Arnold Stadler
9379,Angelika Fel A
9380,Joe Harnell
9381,Ira Skutch
9382,T.J. MacGregor
9383,Joanna Campbell
9384,Editor And Introduction Burton Raffel
9385,Ann Bell
9386,Michelle Caruso
9387,Nicholas W. Maier
9388,Rick Ridgway
9389,Michelle Stacey
9390,James Bradley
9391,Kees Van Kooten
9392,Graham Thomas
9393,Kim Antieau
9394,Brian Lumley
9395,Bud MacFarlane Jr.
9396,Ray Shannon
9397,Lee Hoffman
9398,Lyle Brandt
9399,L. A. Banks
9400,Elaine Moore
9401,Dawn Stewardson
9402,Michael Mogadam
9403,Ulrich Bitz
9404,JILL MANSELL
9405,William Jeremiah Coughlin
9406,William Coughlin
9407,D. W. Buffa
9408,D.W. Buffa
9409,Eric Berne
9410,Tananarive Due
9411,Alice Koller
9412,Erin Pizzey
9413,Emma Gold
9414,Lawrence
9415,Sarah Bird
9416,Jacqueline DeMontravel
9417,Deborah Smith
9418,Sandra Chastain
9419,John Glenn
9420,Nick Taylor
9421,Gladys Knight
9422,Fred J.
9423, M.D. Epstein
9424,Elaine Fantle Smimberg
9425,Asha Bandele
9426,Genia Wennerstrom
9427,Robert Frost
9428,David Bradley
9429,Dewitt Jones
9430,Renée Zucker
9431,Rumiko Takahashi
9432,Naoko Takeuchi
9433,Chikako Noma
9434,Naako Takeuchi
9435,Sherri Mandell
9436,Michael Pearce
9437,Judith Swaddling
9438,Nancy Kerrigan
9439,Steve Woodward
9440,Andrews McMeel Publishing
9441,Glenn Stout
9442,The #1 Sports Writer
9443,Andrew Donkin
9444,Betty; Salter
9445, Owen (editor) Cuthbert
9446,Gillian Chapman
9447,H. J. Rose
9448,W. H. D. Rouse
9449,Ernest Shackleton
9450,Carl
9451, Hiaasen
9452,Moses Hadas
9453,G. M. A. Grube
9454,S. Peters
9455,Karen Meyer
9456,Spain
9457,J. Robert King
9458,K. B. Bogen
9459,Janny Wurts
9460,C. Dean Andersson
9461,Mitchell Graham
9462,John Helfers
9463,Elaine Cunningham
9464,Simone Sassen
9465,Berlin
9466,Stan Cutler
9467,Delia Ephron
9468,Will Lawson
9469,James Morgan
9470,Sidney Abbott
9471,Barbara Love
9472,Leah Rabin
9473,Helen Epstein
9474,Victor Klemperer
9475,Stephen Graham Jones
9476,Leila Vennewitz
9477,P.J. Gearing
9478,E.V. Brunson
9479,Thomas Clark
9480,Bruce Woods
9481,Peter Blocksom
9482,Angela Ter
9483,New York Public Library
9484,William Noble
9485,Rick Buda
9486,Jan Harold Brunvand
9487,Nevins
9488,Robert K. Ressler
9489,Margaret Visser
9490,Oswald Wynd
9491,Steven Brust
9492,Cynthia Rutledge
9493,Ellen Bass
9494,Joan Barzilay Freund
9495,Leigh Keno
9496,Leslie Keno
9497,Georges Pérec
9498,Kenneth Uptegrove
9499,American College Of Sports Medicine
9500,ACSM
9501,David Watmough
9502,David Magarshack
9503,David Magarsha
9504,Jane Hitchcock
9505,George Konrad
9506,Phil Farrand
9507,Joe
9508,Daniel B. Baker
9509,Sean O'Brien Strub
9510,Bill Henning
9511,Bi
9512,Isabel Anders
9513,Sherryl Jordan
9514,Kelvin Christopher James
9515,Ann Granger
9516,Axel Merz
9517,Michael Stewart
9518,R. Karl Largent
9519,Muriel Gray
9520,Helias
9521,Salvatore R.a.
9522,Denise Bombardier
9523,Dani Sinclair
9524,Suzanne Ellison
9525,Robert H. Eisenman
9526,Katherine Anne Porter
9527,Harriet Beecher Stowe
9528,Ruth Hayes
9529,Wolf Von Lojewski
9530,William Norris
9531,Hansjörg Martin
9532,Margaret Millar
9533,Bill Hybels
9534,Lynne Hybels
9535,Luigi Pirandello
9536,Sophocles
9537,Aristophanes
9538,India Edghill
9539,Bernhard Straub
9540,Eric Ambler
9541,Bruce McCall
9542,Hanns Peter Karr
9543,Walter Wehner
9544,Jane Simmons
9545,Jürgen Ebertowski
9546,No Author
9547,Wolfram Fleischhauer
9548,Denis Pethebridge
9549,Dewey Gram
9550,Earma Brown
9551,Alzir He
9552,Richard D. Kellough
9553,Noreen G. Kellough
9554,Jane E. Aaron
9555,Totline
9556,Susan B. Neuman
9557,Carol Copple
9558,Sue Bredekamp
9559,Nationa
9560,Lois McCue
9561,Jula Libonn
9562,Shirley Raines
9563,Robert J. Canady
9564,Judith Schickendanz
9565,Linda Acredolo
9566,Susan Goodwyn
9567,Daniel Avram Richman
9568,L. Curtis
9569,Rosalind Charlesworth
9570,Helen Bee
9571,Helen Harrison
9572,Ann Kositsky
9573,Joan Beck
9574,Dr. Robert Bucknam
9575,Barbara Rowley
9576,B. Blake Levitt
9577,Benjamin Spock
9578,Pierre Le Rouzic
9579,Dell Publishing
9580,Julie Hagstrom+joan Morri
9581,Sandi Kahn Shelton
9582,Princeton Language Institute
9583,Jay Sylvan Cohen
9584,Robert Berkow
9585,Edie Jarolim
9586,Moira Duggan
9587,Jeff Perk
9588,Earl Steinbicker
9589,Tracey Menges
9590,Stephen Colwell
9591,Ann Shulman
9592,Sheryl Lindsell-Roberts
9593,William H. Hylton
9594,David Lambert
9595,Peter Ward
9596,Christopher McGowan
9597,Tom Brown
9598,Phillip E. Pack
9599,Jerry Bobrow
9600,Herbert S. Zim
9601,Chandler S. Robbins
9602,Bertel Bruun
9603,Ar
9604,Jonathan A. Michaels
9605,William Pollack
9606,Cynthia Griffin Wolff
9607,Michael Murphy
9608,Akif Pirincci
9609,A. Mousnier-Lompré
9610,Howard P. Lovecraft
9611,H. P. (Howard Philips) Lovecraft
9612,Jacques Papy
9613,Simone Lamblin
9614,Yves Ri
9615,Eric-Emmanuel Schmitt
9616,Jim Hougan
9617,Werner Sikorski
9618,Rainer Laabs
9619,Rudy Rucker
9620,Antoine Volodine
9621,Raphael Aloysius Lafferty
9622,Emmanuel Jouanne
9623,Jacques Barbéri
9624,Somtow Sucharitkul
9625,Elisabeth Vonarburg
9626,Jean-Pierre Harrison
9627,Arnauld Pontier
9628,Monika Blaich
9629,James Houston
9630,Dutch Sheets
9631,J. T. L James
9632,Larry K. Brendtro
9633,Martin Brokenleg
9634,Steve Van Bocke
9635,Greg Giangrande
9636,Stephanie Clement
9637,Richard Morris
9638,John Muir
9639,Anne Delbee
9640,Helmut Kossodo
9641,ARNOLD P. ABBOTT
9642,Malcolm Lowry
9643,Marcus J. Borg
9644,Ian Carr
9645,Digby Fairweather
9646,Brian Priestly
9647,Bryan Appleyard
9648,Margaret MacMillan
9649,Richard Holbrooke
9650,Casey Hampton
9651,Sarah Turnbull
9652,Charles Todd
9653,Echo Heron
9654,Donea L. Shane
9655,Lisa Goldstein
9656,John Edgar Wideman
9657,P. W. Storm
9658,Cynthia D. Grant
9659,Ronald Tierney
9660,James W. Huston
9661,Ward Carroll
9662,Richard Herman
9663,Brian Haig
9664,Michael Ridpath
9665,Avodah K. Offit
9666,Allan Topol
9667,Don Passman
9668,Susan Feldman
9669,John Krist
9670,Jon Stewart
9671,James D. Watson
9672,Edward De Bono
9673,P S Rushforth
9674,Carole Klein
9675,Brian Lee
9676,Lisa Alther
9677,W. Somerset  Maugham
9678,Max Beerbohm
9679,Erin Hart
9680,Susan Hillmore
9681,Gemma Grott
9682,Robin Pilcher
9683,Kimberly Willis Holt
9684,David Rakoff
9685,Tony Vigorito
9686,William Harvey
9687,N. J. Dawood
9688,Jonathon Lazear
9689,Wendy Lazear
9690,David Borgenicht
9691,Sarah Jordan
9692,Afi-Odelia E. Scruggs
9693,Mary Ann McDonald
9694,Amy Sylvester Katoh
9695,Shin Kimura
9696,Yutaka Satoh
9697,ALEJANDRO DUMAS
9698,GUILLERMO PIEDRAHITA
9699,Alejandro Dumas
9700,N.C. Wyeth 
9701,Ric Edelman
9702,James M. McPherson
9703,Richard M. Ketchum
9704,Allan Haley
9705,Jeff Carlson
9706,Glenn Fleishman
9707,Toby Malina
9708,Lynn Haller
9709,Diana Martin
9710,John Tollett
9711,Diane Martin
9712,Mitzi Szereto
9713,Michael Farquhar
9714,Roni Jay
9715,Daniella Chace
9716,Maureen B. Keane
9717,David Smith
9718,Kevin Neary
9719,Carole Bloom
9720,Marion Meade
9721,Michelle Magorian
9722,Kate Grenville
9723,Henri Troyat
9724,Robin; Van Der Vat
9725, Dan Gardiner
9726,Gary Jennings
9727,Howard Shaw
9728,C.J. McKnight
9729,Ross Petras
9730,Kathryn Petras
9731,Bill Shoemaker
9732,Leo Giroux Jr.
9733,Dik Browne
9734,Nancy K. Robinson
9735,Monique Bonnet
9736,Jeffrey Marks
9737,Jeremy Leven
9738,Arthur N Schwartz
9739,Francis Steegmuller
9740,Joan Stoliar
9741,Patricia Veryan
9742,Tanya Anne Crosby
9743,George Alec Effinger
9744,Joy Grdnic
9745,Celeste De Blasis
9746,Elliot S. Maggin
9747,Helen Hooven Santmyer
9748,Stephen Greenleaf
9749,David Ackroyd
9750,David Robbins
9751,Mark Yarnell
9752,Rene Reid Yarnell
9753,Richard Poe
9754,John Milton Fogg
9755,Christopher Maurer
9756,Richard Leakey
9757,Jeffrey Meyers
9758,Steven Saylor
9759,Riane Eisler
9760,Kim Carlson
9761,Carrie Floyd
9762,Beppe Severgnini
9763,Giles Watson
9764,Christopher G. Moore
9765,Peter Friedrich
9766,Arthur L. Burton III (Alb3)
9767,Lauren Ruth Wiener
9768,Wiener
9769,Christin Lore Weber
9770,Regena Thomashauer
9771,Stephanie James
9772,Grace Livingston Hill Library
9773,Isabella MacDonald A
9774,Kinley Macgregor
9775,N. Curtis
9776,Bradley Trevor Greive
9777,Patricia A Mckillip
9778,Perrault
9779,Virginie Despentes
9780,Bernard Gagnebin
9781,Marcel Raym
9782,Mike Resnick
9783,Pierre-Paul Durastanti
9784,Brite
9785,Michael Resnick
9786,William Desmond
9787,Paul Klee
9788,Thierry Soufflard
9789,Robert Musil
9790,Philippe Jaccottet
9791,Lester Bangs
9792,John Robert Colombo
9793,April Wilson
9794,Dana Reed
9795,David Wiesner
9796,Lee Gruenfeld
9797,Conrad Richter
9798,James Gurney
9799,Lisa Potts
9800,Kate Christensen
9801,Lewis Burke Frumkes
9802,Paula Begoun
9803,Deborah Eisenberg
9804,Ruth Moose
9805,Mary Tannen
9806,Casey Makela
9807,Kathy Lamancusa
9808,David Lavender
9809,David James Duncan
9810,Patricia Arrigoni
9811,Nicholas Negroponte
9812,Roger Fisher
9813,William L. Ury
9814,Richard P. Feynman
9815,A. J McClane
9816,Richard Berman
9817,Ella E. Clark
9818,Ernest H Rosenbaum
9819,John Donoghue
9820,James Swain
9821,Erle Stanley Gardner
9822,Ben Rice
9823,Lucretia Walsh Grindle
9824,Andrea Juno
9825,V. Vale
9826,Ralph Leighton
9827,Edward Hutchings
9828,John Logue
9829,Klaus Lambrecht
9830,Dinka Mrkowatschki
